device_id,timestamp,temperature_c,battery_level_v,signal_strength_dbm,packet_loss_pct,encryption_latency_ms,failure_risk
RADIO_072,2026-08-28 09:29:05,34.8,10.67,-71.73,0.98,20.04,0
RADIO_072,2026-08-28 10:29:05,35.68,10.67,-60.35,0.59,19.16,0
RADIO_072,2026-08-28 11:29:05,33.31,10.67,-71.52,1.02,21.48,0
RADIO_072,2026-08-28 12:29:05,35.41,10.66,-57.18,0.97,21.39,0
RADIO_072,2026-08-28 13:29:05,31.86,10.66,-75.88,1.09,21.27,0
RADIO_072,2026-08-28 14:29:05,36.04,10.66,-61.43,1.43,21.15,0
RADIO_072,2026-08-28 15:29:05,35.03,10.66,-60.58,0.48,22.62,0
RADIO_072,2026-08-28 16:29:05,35.83,10.66,-67.3,1.21,22.19,0
RADIO_072,2026-08-28 17:29:05,32.95,10.65,-71.95,1.37,17.96,0
RADIO_072,2026-08-28 18:29:05,33.98,10.65,-67.99,0.95,16.96,0
RADIO_072,2026-08-28 19:29:05,35.14,10.65,-67.28,1.54,21.33,0
RADIO_072,2026-08-28 20:29:05,34.83,10.65,-67.3,1.62,16.22,0
RADIO_072,2026-08-28 21:29:05,35.14,10.65,-66.04,1.93,21.2,0
RADIO_072,2026-08-28 22:29:05,32.27,10.64,-60.18,1.6,18.49,0
RADIO_072,2026-08-28 23:29:05,34.52,10.64,-66.52,1.54,17.32,0
RADIO_072,2026-08-29 00:29:05,37.11,10.64,-79.24,1.07,20.2,0
RADIO_072,2026-08-29 01:29:05,38.58,10.64,-64.86,1.83,23.07,0
RADIO_072,2026-08-29 02:29:05,34.22,10.64,-61.79,0.4,20.8,0
RADIO_072,2026-08-29 03:29:05,33.67,10.63,-54.27,0.84,21.07,0
RADIO_072,2026-08-29 04:29:05,34.73,10.63,-61.23,0.35,20.52,0
RADIO_072,2026-08-29 05:29:05,35.11,10.63,-71.28,1.1,19.34,0
RADIO_072,2026-08-29 06:29:05,36.83,10.63,-53.15,0.49,19.28,0
RADIO_072,2026-08-29 07:29:05,33.31,10.63,-58.7,0.95,19.49,0
RADIO_072,2026-08-29 08:29:05,33.0,10.62,-62.38,1.42,21.26,0
RADIO_072,2026-08-29 09:29:05,36.47,10.62,-62.76,0.45,18.05,0
RADIO_072,2026-08-29 10:29:05,32.21,10.62,-63.22,0.57,18.53,0
RADIO_072,2026-08-29 11:29:05,37.06,10.62,-63.88,0.08,19.78,0
RADIO_072,2026-08-29 12:29:05,34.79,10.62,-67.08,1.75,19.15,0
RADIO_072,2026-08-29 13:29:05,35.32,10.61,-69.04,0.96,20.96,0
RADIO_072,2026-08-29 14:29:05,35.87,10.61,-67.56,1.01,19.74,0
RADIO_072,2026-08-29 15:29:05,36.17,10.61,-68.05,0.63,15.62,0
RADIO_072,2026-08-29 16:29:05,34.18,10.61,-68.4,0.91,19.4,0
RADIO_072,2026-08-29 17:29:05,32.34,10.61,-61.57,1.27,21.43,0
RADIO_072,2026-08-29 18:29:05,33.18,10.6,-66.05,1.43,21.84,0
RADIO_072,2026-08-29 19:29:05,35.82,10.6,-65.13,0.9,23.2,0
RADIO_072,2026-08-29 20:29:05,32.75,10.6,-63.21,1.4,21.6,0
RADIO_072,2026-08-29 21:29:05,34.22,10.6,-66.73,1.37,19.74,0
RADIO_072,2026-08-29 22:29:05,34.64,10.6,-72.43,1.25,19.85,0
RADIO_072,2026-08-29 23:29:05,36.23,10.59,-69.09,0.77,19.75,0
RADIO_072,2026-08-30 00:29:05,34.23,10.59,-65.55,1.84,23.35,0
RADIO_072,2026-08-30 01:29:05,33.46,10.59,-59.63,1.53,20.49,0
RADIO_072,2026-08-30 02:29:05,32.61,10.59,-68.01,0.89,20.09,0
RADIO_072,2026-08-30 03:29:05,33.76,10.59,-58.06,0.88,17.24,0
RADIO_072,2026-08-30 04:29:05,33.22,10.58,-62.65,0.99,19.18,0
RADIO_072,2026-08-30 05:29:05,35.83,10.58,-64.0,0.87,19.84,0
RADIO_072,2026-08-30 06:29:05,37.31,10.58,-65.72,1.07,19.47,0
RADIO_072,2026-08-30 07:29:05,33.47,10.58,-71.91,1.46,19.85,0
RADIO_072,2026-08-30 08:29:05,37.41,10.58,-59.6,0.31,19.3,0
RADIO_072,2026-08-30 09:29:05,33.94,10.57,-74.29,1.43,18.22,0
RADIO_072,2026-08-30 10:29:05,32.76,10.57,-60.89,0.89,19.62,0
RADIO_072,2026-08-30 11:29:05,30.07,10.57,-67.44,0.36,21.44,0
RADIO_072,2026-08-30 12:29:05,38.82,10.57,-59.85,0.45,22.75,0
RADIO_072,2026-08-30 13:29:05,35.73,10.57,-73.99,2.09,23.12,0
RADIO_072,2026-08-30 14:29:05,36.39,10.56,-68.52,0.06,18.56,0
RADIO_072,2026-08-30 15:29:05,34.08,10.56,-62.59,0.4,21.2,0
RADIO_073,2026-07-31 16:29:05,41.87,12.0,-63.75,1.22,19.32,0
RADIO_073,2026-07-31 17:29:05,31.59,12.0,-60.66,1.53,18.36,0
RADIO_073,2026-07-31 18:29:05,33.46,12.0,-65.65,0.42,23.13,0
RADIO_073,2026-07-31 19:29:05,37.98,11.99,-62.17,0.85,21.52,0
RADIO_073,2026-07-31 20:29:05,33.4,11.99,-69.46,1.27,20.97,0
RADIO_073,2026-07-31 21:29:05,30.42,11.99,-70.27,0.43,22.52,0
RADIO_073,2026-07-31 22:29:05,34.45,11.99,-64.47,1.28,19.92,0
RADIO_073,2026-07-31 23:29:05,34.85,11.99,-56.62,0.51,17.71,0
RADIO_073,2026-08-01 00:29:05,34.17,11.98,-60.29,1.54,19.93,0
RADIO_073,2026-08-01 01:29:05,35.29,11.98,-70.58,1.13,23.13,0
RADIO_073,2026-08-01 02:29:05,34.7,11.98,-59.98,0.39,22.95,0
RADIO_073,2026-08-01 03:29:05,35.72,11.98,-69.36,0.79,23.12,0
RADIO_073,2026-08-01 04:29:05,35.73,11.98,-70.62,0.84,18.95,0
RADIO_073,2026-08-01 05:29:05,38.07,11.97,-62.12,0.82,19.25,0
RADIO_073,2026-08-01 06:29:05,32.65,11.97,-69.94,1.62,21.35,0
RADIO_073,2026-08-01 07:29:05,33.32,11.97,-72.07,0.41,20.42,0
RADIO_073,2026-08-01 08:29:05,32.23,11.97,-70.98,1.48,20.15,0
RADIO_073,2026-08-01 09:29:05,34.61,11.97,-71.13,1.52,18.84,0
RADIO_073,2026-08-01 10:29:05,32.15,11.96,-66.48,0.14,21.22,0
RADIO_073,2026-08-01 11:29:05,34.0,11.96,-62.52,1.68,18.2,0
RADIO_073,2026-08-01 12:29:05,35.22,11.96,-71.27,0.89,21.35,0
RADIO_073,2026-08-01 13:29:05,37.12,11.96,-67.49,2.12,20.33,0
RADIO_073,2026-08-01 14:29:05,32.38,11.96,-65.87,0.7,20.8,0
RADIO_073,2026-08-01 15:29:05,36.43,11.95,-56.02,1.52,20.3,0
RADIO_073,2026-08-01 16:29:05,37.24,11.95,-69.6,0.65,20.45,0
RADIO_073,2026-08-01 17:29:05,33.97,11.95,-57.9,1.16,20.84,0
RADIO_073,2026-08-01 18:29:05,35.14,11.95,-66.68,0.32,22.09,0
RADIO_073,2026-08-01 19:29:05,34.84,11.95,-62.63,1.25,18.09,0
RADIO_073,2026-08-01 20:29:05,36.56,11.94,-57.9,0.8,15.45,0
RADIO_073,2026-08-01 21:29:05,33.73,11.94,-67.38,1.5,17.16,0
RADIO_073,2026-08-01 22:29:05,34.46,11.94,-66.03,1.12,19.27,0
RADIO_073,2026-08-01 23:29:05,37.34,11.94,-67.45,1.17,17.42,0
RADIO_073,2026-08-02 00:29:05,34.63,11.94,-65.86,1.98,20.22,0
RADIO_073,2026-08-02 01:29:05,36.94,11.93,-66.46,0.71,21.59,0
RADIO_073,2026-08-02 02:29:05,33.49,11.93,-66.83,1.78,19.58,0
RADIO_073,2026-08-02 03:29:05,35.17,11.93,-62.93,0.7,12.31,0
RADIO_073,2026-08-02 04:29:05,34.35,11.93,-64.54,0.12,19.18,0
RADIO_073,2026-08-02 05:29:05,35.67,11.93,-66.31,1.38,20.76,0
RADIO_073,2026-08-02 06:29:05,32.84,11.92,-68.4,0.87,20.92,0
RADIO_073,2026-08-02 07:29:05,33.4,11.92,-72.57,1.01,20.87,0
RADIO_073,2026-08-02 08:29:05,34.71,11.92,-54.15,0.34,20.37,0
RADIO_073,2026-08-02 09:29:05,33.52,11.92,-65.77,1.14,18.96,0
RADIO_073,2026-08-02 10:29:05,30.68,11.92,-62.84,0.91,21.29,0
RADIO_073,2026-08-02 11:29:05,33.6,11.91,-67.83,0.61,17.0,0
RADIO_073,2026-08-02 12:29:05,30.45,11.91,-63.84,0.98,20.63,0
RADIO_073,2026-08-02 13:29:05,32.51,11.91,-66.34,1.53,24.11,0
RADIO_073,2026-08-02 14:29:05,32.92,11.91,-58.6,1.04,20.54,0
RADIO_073,2026-08-02 15:29:05,37.03,11.91,-73.04,1.39,19.01,0
RADIO_073,2026-08-02 16:29:05,33.16,11.9,-55.73,1.97,21.21,0
RADIO_073,2026-08-02 17:29:05,37.39,11.9,-73.26,0.74,17.16,0
RADIO_073,2026-08-02 18:29:05,32.35,11.9,-66.39,0.58,22.35,0
RADIO_073,2026-08-02 19:29:05,34.04,11.9,-55.62,1.25,21.4,0
RADIO_073,2026-08-02 20:29:05,35.74,11.9,-64.69,0.53,20.33,0
RADIO_073,2026-08-02 21:29:05,36.18,11.89,-62.53,1.24,17.02,0
RADIO_073,2026-08-02 22:29:05,33.65,11.89,-56.11,0.82,21.74,0
RADIO_073,2026-08-02 23:29:05,36.47,11.89,-70.24,0.39,19.93,0
RADIO_073,2026-08-03 00:29:05,35.16,11.89,-55.81,0.83,19.28,0
RADIO_073,2026-08-03 01:29:05,36.61,11.89,-66.85,1.15,20.96,0
RADIO_073,2026-08-03 02:29:05,32.45,11.88,-64.72,1.56,20.66,0
RADIO_073,2026-08-03 03:29:05,37.06,11.88,-66.01,0.05,19.53,0
RADIO_073,2026-08-03 04:29:05,31.85,11.88,-68.49,0.95,18.72,0
RADIO_073,2026-08-03 05:29:05,34.41,11.88,-63.7,0.97,17.69,0
RADIO_073,2026-08-03 06:29:05,31.16,11.88,-69.85,1.76,18.81,0
RADIO_073,2026-08-03 07:29:05,37.86,11.87,-71.62,1.89,19.67,0
RADIO_073,2026-08-03 08:29:05,36.14,11.87,-69.84,1.43,17.5,0
RADIO_073,2026-08-03 09:29:05,36.41,11.87,-63.32,0.87,20.66,0
RADIO_073,2026-08-03 10:29:05,33.48,11.87,-70.11,1.12,22.34,0
RADIO_073,2026-08-03 11:29:05,34.79,11.87,-51.35,0.75,21.81,0
RADIO_073,2026-08-03 12:29:05,35.9,11.86,-62.99,0.75,19.93,0
RADIO_073,2026-08-03 13:29:05,33.04,11.86,-66.15,0.87,23.81,0
RADIO_073,2026-08-03 14:29:05,38.49,11.86,-75.01,1.59,19.52,0
RADIO_073,2026-08-03 15:29:05,33.74,11.86,-59.13,1.03,22.76,0
RADIO_073,2026-08-03 16:29:05,39.7,11.86,-70.72,1.12,22.37,0
RADIO_073,2026-08-03 17:29:05,34.24,11.85,-69.43,0.93,20.17,0
RADIO_073,2026-08-03 18:29:05,34.3,11.85,-59.06,0.6,24.05,0
RADIO_073,2026-08-03 19:29:05,37.13,11.85,-69.3,0.06,22.04,0
RADIO_073,2026-08-03 20:29:05,36.28,11.85,-70.17,1.16,20.03,0
RADIO_073,2026-08-03 21:29:05,34.87,11.85,-59.58,2.12,19.46,0
RADIO_073,2026-08-03 22:29:05,36.66,11.84,-66.52,0.18,21.75,0
RADIO_073,2026-08-03 23:29:05,38.45,11.84,-62.61,0.68,17.78,0
RADIO_073,2026-08-04 00:29:05,32.67,11.84,-56.88,0.18,21.79,0
RADIO_073,2026-08-04 01:29:05,32.52,11.84,-73.7,1.56,18.03,0
RADIO_073,2026-08-04 02:29:05,31.1,11.84,-67.78,0.86,17.55,0
RADIO_073,2026-08-04 03:29:05,33.86,11.83,-62.53,1.13,18.75,0
RADIO_073,2026-08-04 04:29:05,34.2,11.83,-57.97,0.95,22.72,0
RADIO_073,2026-08-04 05:29:05,35.22,11.83,-60.49,0.87,17.32,0
RADIO_073,2026-08-04 06:29:05,34.45,11.83,-63.95,0.41,20.11,0
RADIO_073,2026-08-04 07:29:05,37.26,11.83,-72.04,0.86,19.76,0
RADIO_073,2026-08-04 08:29:05,32.73,11.82,-60.7,1.05,15.9,0
RADIO_073,2026-08-04 09:29:05,36.11,11.82,-60.2,1.89,16.34,0
RADIO_073,2026-08-04 10:29:05,37.76,11.82,-64.74,0.52,18.14,0
RADIO_073,2026-08-04 11:29:05,33.28,11.82,-67.4,0.96,21.77,0
RADIO_073,2026-08-04 12:29:05,33.26,11.82,-63.56,0.72,18.65,0
RADIO_073,2026-08-04 13:29:05,34.65,11.81,-62.93,0.14,18.94,0
RADIO_073,2026-08-04 14:29:05,31.18,11.81,-68.63,2.47,22.23,0
RADIO_073,2026-08-04 15:29:05,35.89,11.81,-66.09,0.86,18.78,0
RADIO_073,2026-08-04 16:29:05,37.25,11.81,-52.5,1.18,17.18,0
RADIO_073,2026-08-04 17:29:05,30.84,11.81,-73.1,0.63,19.09,0
RADIO_073,2026-08-04 18:29:05,35.69,11.8,-70.56,1.45,18.35,0
RADIO_073,2026-08-04 19:29:05,34.21,11.8,-64.36,1.54,19.49,0
RADIO_073,2026-08-04 20:29:05,32.45,11.8,-64.87,1.43,18.39,0
RADIO_073,2026-08-04 21:29:05,40.0,11.8,-66.75,1.74,18.93,0
RADIO_073,2026-08-04 22:29:05,33.72,11.8,-66.28,1.15,22.57,0
RADIO_073,2026-08-04 23:29:05,33.27,11.79,-61.27,0.82,20.35,0
RADIO_073,2026-08-05 00:29:05,36.11,11.79,-69.02,1.22,22.27,0
RADIO_073,2026-08-05 01:29:05,34.3,11.79,-66.61,0.7,20.68,0
RADIO_073,2026-08-05 02:29:05,37.02,11.79,-60.53,1.07,16.41,0
RADIO_073,2026-08-05 03:29:05,32.12,11.79,-65.2,1.28,24.13,0
RADIO_073,2026-08-05 04:29:05,33.72,11.78,-67.41,0.93,16.83,0
RADIO_073,2026-08-05 05:29:05,34.42,11.78,-58.7,1.36,18.02,0
RADIO_073,2026-08-05 06:29:05,34.98,11.78,-59.42,1.62,18.49,0
RADIO_073,2026-08-05 07:29:05,33.48,11.78,-65.02,0.9,21.02,0
RADIO_073,2026-08-05 08:29:05,34.87,11.78,-67.51,0.95,17.78,0
RADIO_073,2026-08-05 09:29:05,36.66,11.77,-61.86,0.58,21.16,0
RADIO_073,2026-08-05 10:29:05,33.96,11.77,-63.67,1.57,15.88,0
RADIO_073,2026-08-05 11:29:05,34.35,11.77,-64.47,0.76,19.66,0
RADIO_073,2026-08-05 12:29:05,34.63,11.77,-61.43,0.93,20.1,0
RADIO_073,2026-08-05 13:29:05,36.24,11.77,-72.02,1.12,21.75,0
RADIO_073,2026-08-05 14:29:05,36.05,11.76,-66.82,1.46,24.41,0
RADIO_073,2026-08-05 15:29:05,32.76,11.76,-72.87,1.26,20.05,0
RADIO_073,2026-08-05 16:29:05,35.42,11.76,-63.57,0.51,20.65,0
RADIO_073,2026-08-05 17:29:05,33.73,11.76,-68.9,1.01,17.92,0
RADIO_073,2026-08-05 18:29:05,34.84,11.76,-61.6,1.72,20.32,0
RADIO_073,2026-08-05 19:29:05,34.62,11.75,-72.53,0.72,19.49,0
RADIO_073,2026-08-05 20:29:05,39.61,11.75,-60.32,0.5,15.63,0
RADIO_073,2026-08-05 21:29:05,36.12,11.75,-55.11,1.11,18.7,0
RADIO_073,2026-08-05 22:29:05,33.15,11.75,-61.3,1.39,24.05,0
RADIO_073,2026-08-05 23:29:05,37.38,11.75,-58.35,0.21,21.61,0
RADIO_073,2026-08-06 00:29:05,35.83,11.74,-66.43,1.59,17.47,0
RADIO_073,2026-08-06 01:29:05,34.26,11.74,-72.6,1.04,22.22,0
RADIO_073,2026-08-06 02:29:05,35.69,11.74,-63.65,0.76,19.93,0
RADIO_073,2026-08-06 03:29:05,34.21,11.74,-73.18,0.96,19.82,0
RADIO_073,2026-08-06 04:29:05,38.36,11.74,-63.38,1.34,21.95,0
RADIO_073,2026-08-06 05:29:05,37.84,11.73,-56.65,0.33,20.28,0
RADIO_073,2026-08-06 06:29:05,32.36,11.73,-61.07,0.42,16.44,0
RADIO_073,2026-08-06 07:29:05,34.66,11.73,-59.16,1.58,17.57,0
RADIO_073,2026-08-06 08:29:05,31.91,11.73,-66.19,1.27,21.0,0
RADIO_073,2026-08-06 09:29:05,40.04,11.73,-69.93,0.8,17.79,0
RADIO_073,2026-08-06 10:29:05,36.61,11.72,-68.78,1.4,20.43,0
RADIO_073,2026-08-06 11:29:05,32.72,11.72,-54.82,0.7,17.63,0
RADIO_073,2026-08-06 12:29:05,35.07,11.72,-58.53,1.51,17.61,0
RADIO_073,2026-08-06 13:29:05,32.48,11.72,-61.57,1.0,18.78,0
RADIO_073,2026-08-06 14:29:05,35.29,11.72,-58.56,1.19,17.34,0
RADIO_073,2026-08-06 15:29:05,31.96,11.71,-65.74,1.43,20.15,0
RADIO_073,2026-08-06 16:29:05,33.15,11.71,-66.44,0.2,19.63,0
RADIO_073,2026-08-06 17:29:05,37.25,11.71,-64.86,1.33,19.49,0
RADIO_073,2026-08-06 18:29:05,32.47,11.71,-69.12,0.98,20.44,0
RADIO_073,2026-08-06 19:29:05,33.57,11.71,-67.38,1.58,20.22,0
RADIO_073,2026-08-06 20:29:05,35.37,11.7,-63.4,0.81,18.93,0
RADIO_073,2026-08-06 21:29:05,35.16,11.7,-65.71,1.65,18.98,0
RADIO_073,2026-08-06 22:29:05,32.46,11.7,-64.73,1.06,24.13,0
RADIO_073,2026-08-06 23:29:05,34.48,11.7,-63.77,1.24,20.86,0
RADIO_073,2026-08-07 00:29:05,36.94,11.7,-69.24,0.82,20.81,0
RADIO_073,2026-08-07 01:29:05,33.99,11.69,-59.07,2.05,22.04,0
RADIO_073,2026-08-07 02:29:05,33.0,11.69,-59.24,1.8,18.86,0
RADIO_073,2026-08-07 03:29:05,35.98,11.69,-69.61,0.29,23.63,0
RADIO_073,2026-08-07 04:29:05,35.96,11.69,-62.97,0.68,21.52,0
RADIO_073,2026-08-07 05:29:05,34.93,11.69,-72.53,1.04,23.84,0
RADIO_073,2026-08-07 06:29:05,30.01,11.68,-63.55,2.05,20.82,0
RADIO_073,2026-08-07 07:29:05,35.88,11.68,-68.12,0.64,20.99,0
RADIO_073,2026-08-07 08:29:05,34.5,11.68,-61.69,1.02,18.63,0
RADIO_073,2026-08-07 09:29:05,37.4,11.68,-60.56,0.8,23.02,0
RADIO_073,2026-08-07 10:29:05,35.0,11.68,-61.03,0.67,20.21,0
RADIO_073,2026-08-07 11:29:05,35.39,11.67,-60.88,1.66,17.33,0
RADIO_073,2026-08-07 12:29:05,33.96,11.67,-59.72,1.28,18.7,0
RADIO_073,2026-08-07 13:29:05,34.81,11.67,-60.06,1.14,23.18,0
RADIO_073,2026-08-07 14:29:05,35.55,11.67,-69.07,1.05,21.74,0
RADIO_073,2026-08-07 15:29:05,36.06,11.67,-52.46,1.73,19.67,0
RADIO_073,2026-08-07 16:29:05,32.71,11.66,-63.85,0.98,19.62,0
RADIO_073,2026-08-07 17:29:05,34.88,11.66,-70.95,0.84,22.06,0
RADIO_073,2026-08-07 18:29:05,34.26,11.66,-69.89,1.22,20.34,0
RADIO_073,2026-08-07 19:29:05,36.49,11.66,-57.55,1.94,20.76,0
RADIO_073,2026-08-07 20:29:05,37.31,11.66,-61.44,1.13,19.45,0
RADIO_073,2026-08-07 21:29:05,34.05,11.65,-59.14,0.8,18.33,0
RADIO_073,2026-08-07 22:29:05,33.93,11.65,-62.04,0.93,18.68,0
RADIO_073,2026-08-07 23:29:05,34.9,11.65,-69.49,0.84,19.17,0
RADIO_073,2026-08-08 00:29:05,32.68,11.65,-66.26,1.38,15.3,0
RADIO_073,2026-08-08 01:29:05,40.11,11.65,-56.04,0.72,19.11,0
RADIO_073,2026-08-08 02:29:05,35.59,11.64,-65.52,0.42,18.78,0
RADIO_073,2026-08-08 03:29:05,32.87,11.64,-71.15,0.11,22.56,0
RADIO_073,2026-08-08 04:29:05,37.42,11.64,-63.22,0.43,19.28,0
RADIO_073,2026-08-08 05:29:05,37.83,11.64,-58.65,0.15,19.51,0
RADIO_073,2026-08-08 06:29:05,33.06,11.64,-68.37,0.64,18.98,0
RADIO_073,2026-08-08 07:29:05,38.06,11.63,-65.63,1.71,20.3,0
RADIO_073,2026-08-08 08:29:05,34.71,11.63,-65.43,1.89,18.71,0
RADIO_073,2026-08-08 09:29:05,31.03,11.63,-58.58,1.13,19.94,0
RADIO_073,2026-08-08 10:29:05,37.72,11.63,-67.19,0.07,19.57,0
RADIO_073,2026-08-08 11:29:05,34.86,11.63,-61.79,0.34,18.58,0
RADIO_073,2026-08-08 12:29:05,31.16,11.62,-63.74,0.87,18.88,0
RADIO_073,2026-08-08 13:29:05,34.98,11.62,-72.4,2.24,20.01,0
RADIO_073,2026-08-08 14:29:05,33.37,11.62,-65.33,1.6,17.1,0
RADIO_073,2026-08-08 15:29:05,35.78,11.62,-65.13,1.39,20.11,0
RADIO_073,2026-08-08 16:29:05,35.94,11.62,-64.31,1.33,22.81,0
RADIO_073,2026-08-08 17:29:05,37.42,11.61,-67.9,1.56,19.0,0
RADIO_073,2026-08-08 18:29:05,35.67,11.61,-57.58,1.01,20.38,0
RADIO_073,2026-08-08 19:29:05,32.56,11.61,-66.45,1.29,21.06,0
RADIO_073,2026-08-08 20:29:05,31.99,11.61,-63.02,0.09,21.62,0
RADIO_073,2026-08-08 21:29:05,34.92,11.61,-57.25,1.13,18.49,0
RADIO_073,2026-08-08 22:29:05,37.66,11.6,-65.25,1.43,17.58,0
RADIO_073,2026-08-08 23:29:05,37.23,11.6,-61.13,0.26,20.49,0
RADIO_073,2026-08-09 00:29:05,36.25,11.6,-62.39,0.96,19.91,0
RADIO_073,2026-08-09 01:29:05,38.2,11.6,-68.86,1.73,18.19,0
RADIO_073,2026-08-09 02:29:05,33.83,11.6,-65.78,0.97,19.41,0
RADIO_073,2026-08-09 03:29:05,36.71,11.59,-63.68,1.19,21.45,0
RADIO_073,2026-08-09 04:29:05,34.4,11.59,-69.39,1.81,18.56,0
RADIO_073,2026-08-09 05:29:05,33.57,11.59,-71.36,1.32,21.44,0
RADIO_073,2026-08-09 06:29:05,36.85,11.59,-67.87,1.18,17.9,0
RADIO_073,2026-08-09 07:29:05,33.56,11.59,-61.63,1.59,16.52,0
RADIO_073,2026-08-09 08:29:05,37.83,11.58,-65.12,2.09,18.77,0
RADIO_073,2026-08-09 09:29:05,34.82,11.58,-53.3,0.64,22.49,0
RADIO_073,2026-08-09 10:29:05,33.49,11.58,-65.18,0.71,15.64,0
RADIO_073,2026-08-09 11:29:05,32.0,11.58,-62.96,0.84,16.13,0
RADIO_073,2026-08-09 12:29:05,35.46,11.58,-68.85,1.04,21.24,0
RADIO_073,2026-08-09 13:29:05,39.29,11.57,-59.48,1.4,18.22,0
RADIO_073,2026-08-09 14:29:05,33.91,11.57,-69.48,0.82,22.17,0
RADIO_073,2026-08-09 15:29:05,35.15,11.57,-69.56,0.13,19.23,0
RADIO_073,2026-08-09 16:29:05,35.2,11.57,-68.69,0.87,23.51,0
RADIO_073,2026-08-09 17:29:05,33.83,11.57,-58.59,0.1,20.36,0
RADIO_073,2026-08-09 18:29:05,34.93,11.56,-62.23,1.14,17.27,0
RADIO_073,2026-08-09 19:29:05,37.19,11.56,-62.41,0.38,25.4,0
RADIO_073,2026-08-09 20:29:05,35.01,11.56,-60.58,1.5,23.97,0
RADIO_073,2026-08-09 21:29:05,35.92,11.56,-59.94,0.02,16.78,0
RADIO_073,2026-08-09 22:29:05,33.78,11.56,-63.31,1.76,22.64,0
RADIO_073,2026-08-09 23:29:05,29.87,11.55,-60.86,0.98,19.11,0
RADIO_073,2026-08-10 00:29:05,36.09,11.55,-65.94,0.79,20.16,0
RADIO_073,2026-08-10 01:29:05,32.89,11.55,-62.13,1.16,22.37,0
RADIO_073,2026-08-10 02:29:05,34.79,11.55,-66.87,1.18,17.27,0
RADIO_073,2026-08-10 03:29:05,32.93,11.55,-61.94,0.77,15.65,0
RADIO_073,2026-08-10 04:29:05,34.98,11.54,-65.32,1.17,25.49,0
RADIO_073,2026-08-10 05:29:05,35.63,11.54,-61.23,0.87,17.75,0
RADIO_073,2026-08-10 06:29:05,36.05,11.54,-75.62,2.07,20.35,0
RADIO_073,2026-08-10 07:29:05,34.62,11.54,-68.4,0.82,21.43,0
RADIO_073,2026-08-10 08:29:05,35.56,11.54,-66.18,0.51,22.21,0
RADIO_073,2026-08-10 09:29:05,33.84,11.53,-61.47,0.72,19.33,0
RADIO_073,2026-08-10 10:29:05,37.68,11.53,-70.9,1.45,19.15,0
RADIO_073,2026-08-10 11:29:05,37.11,11.53,-62.52,1.62,19.71,0
RADIO_073,2026-08-10 12:29:05,33.2,11.53,-69.96,0.89,19.4,0
RADIO_073,2026-08-10 13:29:05,30.08,11.53,-65.12,1.42,19.48,0
RADIO_073,2026-08-10 14:29:05,36.14,11.52,-55.24,1.11,24.21,0
RADIO_073,2026-08-10 15:29:05,37.97,11.52,-62.27,1.55,21.42,0
RADIO_073,2026-08-10 16:29:05,31.69,11.52,-65.97,0.64,20.8,0
RADIO_073,2026-08-10 17:29:05,31.64,11.52,-67.11,1.21,19.55,0
RADIO_073,2026-08-10 18:29:05,36.42,11.52,-59.19,0.96,19.81,0
RADIO_073,2026-08-10 19:29:05,37.52,11.51,-70.72,0.8,20.49,0
RADIO_073,2026-08-10 20:29:05,33.15,11.51,-62.18,1.22,19.12,0
RADIO_073,2026-08-10 21:29:05,35.93,11.51,-71.54,1.64,21.18,0
RADIO_073,2026-08-10 22:29:05,33.95,11.51,-69.92,0.25,22.13,0
RADIO_073,2026-08-10 23:29:05,36.19,11.51,-67.38,1.51,19.76,0
RADIO_073,2026-08-11 00:29:05,35.23,11.5,-65.2,1.69,19.87,0
RADIO_073,2026-08-11 01:29:05,34.16,11.5,-62.76,0.79,18.73,0
RADIO_073,2026-08-11 02:29:05,33.19,11.5,-66.13,0.64,21.75,0
RADIO_073,2026-08-11 03:29:05,35.4,11.5,-58.4,1.1,19.56,0
RADIO_073,2026-08-11 04:29:05,37.19,11.5,-67.75,1.7,18.48,0
RADIO_073,2026-08-11 05:29:05,34.1,11.49,-67.03,0.92,20.1,0
RADIO_073,2026-08-11 06:29:05,35.48,11.49,-66.14,0.52,21.23,0
RADIO_073,2026-08-11 07:29:05,38.99,11.49,-69.79,0.96,19.63,0
RADIO_073,2026-08-11 08:29:05,32.24,11.49,-66.72,0.98,24.7,0
RADIO_073,2026-08-11 09:29:05,32.09,11.49,-66.31,1.53,19.21,0
RADIO_073,2026-08-11 10:29:05,33.74,11.48,-61.89,0.4,18.01,0
RADIO_073,2026-08-11 11:29:05,36.59,11.48,-64.21,0.34,19.15,0
RADIO_073,2026-08-11 12:29:05,38.19,11.48,-63.92,0.46,21.01,0
RADIO_073,2026-08-11 13:29:05,32.65,11.48,-66.4,0.74,17.57,0
RADIO_073,2026-08-11 14:29:05,32.29,11.48,-62.71,0.72,18.95,0
RADIO_073,2026-08-11 15:29:05,39.52,11.47,-66.08,1.96,19.57,0
RADIO_073,2026-08-11 16:29:05,33.89,11.47,-53.79,1.46,14.51,0
RADIO_073,2026-08-11 17:29:05,32.84,11.47,-56.93,1.47,20.19,0
RADIO_073,2026-08-11 18:29:05,36.12,11.47,-64.86,0.37,18.17,0
RADIO_073,2026-08-11 19:29:05,33.88,11.47,-63.45,0.94,21.03,0
RADIO_073,2026-08-11 20:29:05,30.91,11.46,-69.71,0.94,19.93,0
